dataset_name,model,target_class,pair_id,clean_count,adv_count,clean_path,adv_path
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000230.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000230_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000230_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000233.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000233_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000233_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000247.png,493,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000247_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000247_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000253.png,16052,483,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000253_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000253_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000257.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000257_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000257_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000260.png,0,4558,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000260_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000260_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000263.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000263_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000263_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000267.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000267_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000267_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000271.png,0,10069,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000271_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000271_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000276.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000276_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000276_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000279.png,1318,21,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000279_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000279_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000285.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000285_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000285_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000300.png,0,3650,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000300_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000300_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000304.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000304_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000304_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000307.png,0,1622,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000307_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000307_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000313.png,301,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000313_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000313_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000317.png,2513,329,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000317_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000317_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000319.png,0,1511,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000319_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000319_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000323.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000323_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000323_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000325.png,1922,632,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000325_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000325_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000327.png,7650,2569,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000327_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000327_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000329.png,0,1,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000329_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000329_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000331.png,0,12193,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000331_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000331_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000335.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000335_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000335_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000337.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000337_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000337_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000341.png,4577,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000341_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000341_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000347.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000347_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000347_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000354.png,7343,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000354_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000354_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000368.png,14124,890,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000368_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000368_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000376.png,11206,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000376_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000376_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000378.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000378_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000378_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000382.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000382_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000382_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000386.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000386_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000386_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000388.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000388_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000388_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000392.png,0,239,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000392_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000392_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000396.png,0,5,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000396_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000396_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000399.png,558,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000399_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000399_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000405.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000405_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000405_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000485.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000485_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000485_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000487.png,713,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000487_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000487_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000490.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000490_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000490_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000494.png,3247,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000494_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000494_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000498.png,15235,1853,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000498_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000498_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000500.png,10223,2925,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000500_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000500_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000502.png,2122,10191,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000502_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000502_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000504.png,5061,15021,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000504_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000504_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000507.png,417,14472,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000507_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000507_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000509.png,0,26799,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000509_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000509_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000513.png,19093,697,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000513_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000513_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000515.png,0,2077,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000515_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000515_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000519.png,280,617,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000519_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000519_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000534.png,492,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000534_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000534_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000540.png,3469,88,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000540_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000540_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000543.png,952,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000543_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000543_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000545.png,443,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000545_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000545_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000547.png,103,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000547_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000547_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000551.png,0,195,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000551_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000551_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000553.png,1109,82,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000553_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000553_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000555.png,6764,7441,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000555_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000555_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000557.png,5605,91,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000557_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000557_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000573.png,66,19356,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000573_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000573_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000581.png,0,423,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000581_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000581_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000595.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000595_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000595_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000599.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000599_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000599_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000603.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000603_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000603_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000607.png,1465,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000607_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000607_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000615.png,30,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000615_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000615_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000619.png,23620,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000619_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000619_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000623.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000623_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000623_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000627.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000627_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000627_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000633.png,451,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000633_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000633_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0351/gopr0351_frame_000639.png,2519,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0351/GOPR0351_frame_000639_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0351/GOPR0351_frame_000639_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0376/gopr0376_frame_000034.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000034_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0376/GOPR0376_frame_000034_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0376/gopr0376_frame_000038.png,2325,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000038_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0376/GOPR0376_frame_000038_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0376/gopr0376_frame_000042.png,252,3942,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000042_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0376/GOPR0376_frame_000042_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0376/gopr0376_frame_000046.png,0,0,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000046_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0376/GOPR0376_frame_000046_rgb_anon.png
acdc,SegFormer-B5,person,GOPR0376/gopr0376_frame_000050.png,0,7,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train_ref/GOPR0376/GOPR0376_frame_000050_rgb_ref_anon.png,/home/ace/Downloads/rgb_anon_trainvaltest/rgb_anon/night/train/GOPR0376/GOPR0376_frame_000050_rgb_anon.png
